id,comment,rating
58809,Ótimo;viciante,5
56483,Du Alves. Perfeito,5
59743,Uma merda. Essa porra deu erro e tive que tirar o app agora essa merda não aceita meu número app do caraí bando de filho da puta que criou essa merda quero que vcs tudo vão tomar no cu bando de capeta do caralho a mãe de vcs ta tudo dando que eu to ;,1
65016,Show. Até que e bom viu!,5
72123,É uma merda. É uma bosta,1
72094,Uma merda. Não abre nada,1
70175,Muito ruim mesmo! Uma bosta; igualzinho ao banco! :(,1
52562,L20. Bom,4
52993,Galaxy s4. Melhorou,3
63239,O meu do nda para dai tem q desinstalar e instalar dnv,1
59745,Adorei. Muito bom viciante,5
64555,Odiei. Muito ruim abre e Fk com notificação,1
62498,Adorei. Que enventou isso ta de parabens,5
69977,Funcionava.. De repente parou de funcionar. Quando a gente mais precisa ; trava.,1
58374,Ameiii!!!!. MT top recomendo!!!!,5
66831,Adorei. Muito,5
65289,Pratico d +. Adorei,5
67002,Bom. Bom,4
79767,Adorei,5
65579,Orrivel. Uma porcaria que não entra eu ja tentei 23 vezes e não consegui não baixem é perda de tempo,1
57471,Bacana. Muito bom,5
68922,Bom. Muito. BOm,5
71744,Péssimo; pior app de banco que já  vi.,1
62019,Firme. A melhor maneira pra nós comunicar!!! ??,5
72124,Falhou ao instalar ruimzim esse app hen,1
67437,Boa. Oi meu pai e,4
77388,Muito bom. Otimo,5
50582,E ruim,2
59993,Muitoo bom fácil e rápido;,5
65918,Maria gleiciane. Adoro esse apss,5
71739,tania soares. horrível ;faz absolutamente nada aa..,1
54904,Top,5
61397,Ótimo. Muito bom ; nova atualização muito legal show,5
80878,Muito bom gostei quero ver o desempenho ao usar.,5
62080,Gostei. Baixem,4
57239,Pft. Adorei,5
51463,Pft. Ameei podem baixar supeeer toop ??,5
68696,Não entra na conta da nome de usuário inválido merda,1
64608,+ou-. Legalsinho;da para o gasto;watss umilha!!!,3
68930,Lixo de aplicativo.. E olha que é a CAIXA ECONÔMICA viu;aplicativo dá erro e fica pedindo nome de usuário para acessar. Não dou 0 estrela pois não tem como. Que porcaria viu;uma negação..,1
50124,PORCARIA. UMA BOSTA!,1
59853,Perfeito. Melhor App para se comunicar; simplesmente maravilhoso. Eu amo ?,5
79285,Muito bom,5
53982,Otimooo. Muito boooom,5
62298,tudo lindo. loucos,5
77211,Nao esta funcionando;,1
62391,Bom. Zikaaa,4
77506,Nao funciona com conta salario. Me ajuda ai!!!!,1
56688,É bom. Reservo um tempo para usar esse app.  Parabéns!,4
53899,amei. eu adorei,5
66031,Que droga; só baixei pois não da para usar o face sem essa bosta.,1
77392,Última atualização. Após a última atualização alguns recursos melhoraram como por exemplo abrir o teclado numérico ao invés do alfanumérico quando vamos digitar um código de barras ; mas por outro lado ; abrir a sua conta virou um verdadeiro d;,3
71103,Não está funcionando. Fazem alguns dias que o app parou de funcionar,1
78960,Ótimo. Supre as necessidades,5
56162,Bommm. Toppp,5
66943,Este APP e legal,4
71580,Horrível!!!,1
54880,Gosto mt do insta!,5
65731,Amei. Agora nao presizo ficar abrindo o face pra falar uma coisa com uma pessoa recomendo,5
71016,Faço tudo sem ter q ir ao banco; e funciona perfeitamente não trava e sempre que preciso está funcionando.,5
70685,Caixa sendo caixa. Até o app é uma merda. Difícil até o acesso.,1
66442,WALIQUIS. Muinto  bom,5
66807,Só não poderia ser obrigado a instalar Pq receber msg; Satisfatório,3
55128,Melhor rede social,5
65528,Bom????. Depois da Atualização fico ruim ????,2
63881,Horrível. Cheio de bugs; ñ atualiza as mensagens corretamente e é muito lento p/ enviar msgs algumas vezes.,1
71313,Correção. Falta espaço para confirmar ou editar  erros nas informações!!!,1
68414,Loterias. Bom,4
58617,Amoo ???? segue laah @plusgui ??,5
78918,Bom d+,5
72253,Baum de +++,5
62143,Amei,5
50469,Nova att. Após a última atualiazação; não consigo ver comentários; abrir meu perfil e ver notificações.,2
50968,Otimo. Muito Bom,5
51507,Perfect,5
70436,LIXO. É um lixo não funciona só dá falha,1
54314,Não gostei,2
54176,Definição:: Lixo!! Não é sua net; ele é LENTO MESMO!. Só sabem disponibilizar novas versões dizendo que foi aprimorado; que isso e aquilo; BALELA!! Essa porcaria é administrada por amadores; só pode. Depois de anos não conseguem nem fazer iss;,1
58305,Boom. Mais tem que almentar o tempo do video,4
55183,Amo  esse aplicativo!,5
78789,Bom. E pratico e rapido me ajudou bastante da hora# bradesco,4
66350,Tops add ai no whats ou fb,5
70309,Não funciona. A acessa a página da caixa e direcionada para baixar o app; mas não acontece mais nada. Impossível fazer cadastro.  Merdaaaaaa de app,1
55929,Muito bom,5
69887,Moto G 2. Não funciona perca de tempo baixa,1
79294,Bim,4
76591,Tiinha esse app e usava mto bem. Agora nao consigo mais acessar pq esta desatualizado. Nao consigo mais usar. Alguem pde me ajudar???,1
67337,Merda. So baixei ; porque o facebook te obriga a baixa essa MERDA; aplicativo chato e pesado. Tnc,1
69162,Perfeito!!!,5
69992,Horrível. Quando você mais precisa não acessa.,1
62021,Otimo. Mt show,5
66880,Bom. Só não consigo mudar de conta,4
57834,Melhor rede social que tenho. Perfeito,5
55355,Ótimo. Atende muito bem oq eu preciso!,5
53076,Uma merda. TRAVANDO SEMPRE;  IRRITANTE; Super PESADO.  190 MB.   O pior é que não tem como personalizar nada através de menu; Alguém conhece algo melhor isso?,1
55909,Adorei. Muito bom,5
71491,Uso este aplicativo a bastante tempo;tudo certo. Ótimo; estao de parabéns,5
53927,Muito bom no moto g,5
66316,Lento;. Lento; assim como o facebook;,2
57551,Ótimo. Eu recomendo,5
66252,Bom. O ruim é  Qui sou obrigada a ter ló para conversa no face,4
56891,Instagram. Gostei,4
77079,Dá muito erro,2
76543,Atualiza %=÷&^*% €. Funcionava; simplesmente parou de funcionar que palhaçada atualiza no Android logo; ou tira fora logo.,1
71408,Não consegui acessar. Pede para inserir o usuário mas não diz como cadastrar o usuário. Deveria ter um link para fazer o cadastro direto pelo app.,1
68337,Ótimo,5
58693,Bom demais. Recomendo,5
70030,Bom. Maravilhoso,5
69778,Credo.. Lixo.,1
52955,Ruim. Está fechando sozinho travando todo meu XPERIA C,2
62371,Muito pesado,2
58878,amoo. muito bomm,5
80915,Muito bom. Pode está lá,5
53676,Muito bom,5
55776,Ótimo !,5
64040,Adoro. Sem ti o que e que fazia,5
61342,Amo esse app. Muito show o melhor app de bate-papo que já vi,5
53911,Travando muito,2
52323,Problema ao abrir fotos. Não apre as fotos compartilhadas pelo Instagram e mesmas aparecem com zoom na time line.,2
58596,Irado. Baixe já é legal,4
58691,Excelente. Ótimo aplicativo!! Adoro as postagens de fotos,5
56644,Otimo. È uns dos app que é ótimo,5
65543,E bom pra comunicar melhor. Isso e um otimo aplicativo baixem,5
62032,Muito bom,5
65723,Muito bom,5
55874,Showw. Parabéns,5
51437,MT ruin. Não abre fotos MT ruim MSM concertem essa porcaria,1
71570,Péssimo. Está com erro,1
51324,Piorou!. Não abre mais as fotos do instagram na timeline!!!!! Quando vão arrumar isso???,1
66837,Para ligações gratuitas; muito bom,5
77952,Tranquilo. Prático,4
80477,Satisfeitoo. Amoo ser criente Bradesco,3
53198,Ruim de mais..vive travando e as fotos demoram muito pra abrir e quando abri; o aplicativo trava..tenho que reiniciar o aparelho.,1
70140,Lixo. Tanto o aplicativo do smartphone quanto do tablet não prestam!!!!!!,1
56072,Muito bom. Eu gosto muito do Instagram fiz novas amizades e ainda posso compartilhar a palavra de Deus!,5
60631,Melhor app,5
59278,Bom De Mais '. ;..,5
52366,E bom. E bom pra caranba,5
79063,Jj. Bom,4
78702,Rápido e simples. Bom,4
58798,Muito bom adoro!,5
56200,Gostei. Pra ta perfeito.,5
65219,De mais,5
71650,Caixa. Poderia ser melhor,3
56160,Amei o aplicativo. Ótimo;perfeito e não tive nenhum problema para instalar e nem para postar as minhas fotos.,5
60898,Muido. ADorei  muido  bom,5
54691,Top. Muito bom!,5
54394,Legal. Muito legal,5
56782,Perfeito. Muito bom. Valeu ??,5
64692,Horrível,1
60695,Maravilhoso. Muito bom,5
52660,Uma Bossta. A cada atualização ele fica pior. Esse lance dele atualizar e subir a tela sozinho um lixo. E ser obrigado a usar o mesenger então;.. deveria estar na cadeia que inventou isso. Ele vive travando meu cel e ainda por cima varias funções ;,1
59864,Otimo. Bom que eles inventaram isso se não o celular não seria nada,5
80711,Gosto muito adorei. E muito bom .muito útil e um dos melhores parabéns.e 5 estrela,5
61166,Adorei ate eu fiz quem adivinha,5
65964,Razoável,3
51073,Fecebook. Não é muito bom mas dá para salvar algumas coisas om,3
79292,ELE NÃO ABREEEEEE.,1
79153,Facil. Util,3
50212,Tá tudo de bom!,5
60286,Top. Gostei muito,5
63395,Top,5
78137,Bosta. Porcaria,1
60277,Gosteii. Meu viicio ??,4
70221,Uma porcaria esta sempre dando erro,1
67844,Lixo da net. Bestera,1
52283,Good. I love facebook;he is very good,5
68231,Lixo. Naw funciona nem no celular nem no computador tenho ts senha da int assinatura eletrônica mais eh uma bosta.,1
72170,Razoável. Os resultados dos jogos está com as letras tão pequenas que está difícil enxergar melhoras por favor,3
69768,Agora sim; tudo funcionando normalmente.,3
51563,Uma bosta nem abre  dps da atualização,1
60364,MUITO BOM. WhatsApp Próximas Atualizações Tentem Colocar a Opção Ver a Música que o Colega Esta Ouvindo . . .,5
50730,Muito bom,5
70019,Ruim. Precisa melhorar muito pra chegar no nível de ruim.,1
57233,Muito bom aconselho,5
67794,Ótimo; adorei,5
70086,Peximo aplicativo como uma das principais instituição financeira oferece um serviço tão imcompleto paros seus clientes,1
64183,Otimo. Omelhor aplicativo que eu ja vir no mundo,5
58639,Muito bom. Gostei ??,5
76661,Ótimo. Esse realmente funciona,5
68893,Bom. Tá melhorando; mas pode ficar bem melhor !!,4
65456,O nao quer da. Poraue sera deu viro no meu celular quando pegou.   Nao recomendo,1
71939,Zenfone 5. Toda hora dando erro de obtenção de parâmetros.,1
63073,Eu adorei é muito Bom,5
60255,Tamara. PErfeitoO sem elle eooll nao vivo,5
67421,LIXO. Tem muito delay; e um lixo; eu criei outra conta e n add ngm; e loguei nele cm ela; to livre desse lixo; posso mecher normal agr; o problema e o espaço que ele ocupa,1
50260,Bug. Tá rolando um bug que não abre a foto na timeline,2
59565,??. Melhor app da historia????,5
72024,Gostei. Muito bom; gostei de mais;,5
57772,Muito bom *0*. App mas perfeito *-*,5
69447,O que aconteceu????. Do nada parou de funcionar;  não consigo mais acessar as loterias; sorteios e etc;que porcaria!!!!,1
76869,Bom. Tudo ok,4
64750,Bom. Eficiente,4
54517,Muito Bom. Não abre no meu motorg 2,5
68075,Pra que mesmo esse aplicativo?. Horrível esse aplicativo; sempre indisponível para baixar;E outra quando consegui baixar em outro aparelho da erro os recursos que a caixa oferece;Então pra que mesmo esse aplicativo?Tenho outros aplicativos de banc;,1
67684,Gostei. Gostei,4
58841,Gosto muito. Não tenho problemas,5
67329,Deveriam melhorar esse lixo,1
67634,Uma bosta,1
69291,Pessimo;orivel;odiei. No meu tambem teve um erro no parametro ??,1
50180,Travando muito. Caraca ta muito ruim; trava direto e sai sozinho; estou no Moto X+1 e ta uma booooosta!!!,1
79893,Muito prático; adoreiiiiii. ????,5
59920,watha app. e muito legal,5
80887,Muito bom,5
51912,Excelente,5
76766,Star. Necessário,3
66567,Otimo. Sou foda,5
51356,Uma merda,1
65104,Boa,4
61443,Ameiii;  ainda vejo o zap roso,5
66314,Otimo mas asvezes as menssagens buga e some,4
67358,esta péssimo. travando; demora de enviar a mensagem ou seja ta uma porcaria tome vergonha e melhore isso ai,1
61718,Muito bom. Amem,5
63230,Top. Gostei :D,5
54961,Muito bom. APP ótimo,5
65453,Adorei. Sem vc nao consigo fala com os meus amigo,5
78897,ameiiii,5
69701,danilo furtado. este  aplicativo é uma porcaria. Uma instituição do tamanho da caixa oferecendo algo tão  medíucre  para seus clientes é algo deprimente.,1
60008,Otimo ??. Rapido e pratico o melhor??,5
66971,I Loved,5
57288,Amei. Gostei muito e otimo vale apena baixar!!!!!,5
77828,Não consigo usar o app no meu tablet há mais de 1 semana!!!,1
78015,Nao funciona. Nao funciona faz um tempo ja.,1
62249,Amei. E muito legal,5
78764,Muito devagar. Quando eu acesso só da erro,2
51994,Tudo de bom maravilhoso,5
78581,Péssimo. O aplicativo tem uma péssima interface; e este não funciona bem; o leitor de códigos de barras não lê o código de barras; o aplicativo da erro; forçando vc a realizar o procedimento de novo; favor melhorar.,1
53113,Eu gosto do aplicativo;mais ele demora entrar,3
56254,Adoreii. Recomendo a todos pra baixar o instagram é um aplicativo muito bom. Ele nao trava;nao consigo viver sem meu instagram .,5
54694,Praticidade.. De forma leve e descontraída publicamos momentos marcantes com um toque pessoal. Muito bom.,5
63873,Não instala; demora muito.,1
51839,Muinto bom,5
64930,Adooroo,5
57685,Amo esse aplicativo!,5
52916,Bom,4
52444,É Muito Bom Esse App Eu Recomendo.,5
56433,Adoro. Super de +,5
57350,Otimo. Otimo,5
59021,Mt bom,5
54623,Divertido,4
77373,Nao abre. Esta muito ruim nao abre a pagina,1
51348,Putzz. Trava de mais,2
60777,Muito legal. Zap zap zap zap zap zap zap zap zap,5
67878,Não é tão bom como eu pensava ??????. É +/- bom,3
68848,Cef smartphone. Não está fazendo a validação de smartphone. Sistema fora do ar!,1
67942,??????. Nao tem nem uma semana q atualizei essa merda ; porra que odiooooooo ; desnecessario ;..??????,2
52879,Bosta.  Não consigo baixar nem instalar,1
60645,OCUPA MUITO ESPAÇO; QUERIA PODER COLOCALO NO CARTAO SD,1
70566,Um lixo de aplicativo trocado por merda sai caro,1
64635,Bom. Mas o Wpp é melhor,4
77789,Um dos piores!. Simplesmente sai do aplicativo se eu clica na tecla de voltar; ele não pergunta se eu quero saí; além disso não dá pra fazer muita coisa em comparação com o aplicativo do banco do Brasil q eu tenho.,1
67642,Marcelo. Otimo,5
78081,Gosto muito deste banco,5
51688,Um saco!. Não abre as Fts! Trava direto!,1
80990,Pode baixar controlo tudo. Ótimo,5
50800,Não presta q bosta,1
68756,Uma grande merda esse app. Não baixam esse app,1
54569,Perfeito,5
51402,Bom,4
79152,Muito bom!,5
79330,Muito Bom. Pena que não tenho mais dinheiro,5
61325,Muito bom; mas tem que atualizar demais aí e foda.,4
58339,Amei. MT bom,5
64311,Adorei. Muito bom pra conversar,5
63254,Eu amo esse aplicativo. Eu recomendo para todos,5
54695,Muito bom e viciante,5
79919,Adorei. Agora tenho o banco  fora do banco.. faço  tudo pelo App.. muito  bom adorei,5
71866,Depois da ultima atualização; ficou uma bosta. Não consigo acessar nada,1
54500,Ótimo. Ótimo,5
52632,É BOM  ESSE  APP. Willian,4
79258,Adorei. Muita criatividade,5
65291,Uma bosta ??????,1
77504,Muito bom,5
79074,É muito bom ; gostei muito .,5
54334,Trava muito -_-,2
67398,Leninha. Só Pq é obrigado. Não tem nada de interessante nesse app,2
79913,Cumpre o objetivo mas poderia ser melhor. O aplicativo é rápido e é raro presenciar algum travamento.   Uma das coisas que mais encomenda é a splash screen avisando que não é utilizada a banda de internet móvel; deveria aparecer apenas uma vez.  O;,3
66536,Bom. Ah tri ne,4
58742,Amei. Vale a pena,5
78490,Maravilhoso,5
66780,Lixo. ATT DESNECESSARIAS,1
54335,Muito rui so fica travando.,1
70535,Fraco. Não funciona; tecnologia da caixa é a pior de todos os bancos,2
60937,O melhor. Eu amo ??,5
67000,Mas homenos,3
50955,tá muito ruim,1
71511,Muito bom. Eu; particularmente detesto a caixa econômica; acho o pior banco de todos. Porém; só não encerro a minha conta por causa desse aplicativo e das facilidades que ele me traz.,5
58280,Muito bom,5
78829,Uma bela porcaria;. É impossível fazer recargas. Ou está bloqueado ou diz que o número *237 chamado está incorreto.,1
53202,Merda ta horrível só faz travar. Melhora isso,1
76938,Bom,4
52067,Legal. Facebook,4
51108,Legal,4
56419,Bacana!. ?,4
67157,E bom,4
53254,Moto G 2° Geração. O pior APP que meu aparelho já viu só faz gasta memória RAM é fica dando erro,1
59297,Ótimo. Ajuda muito no dia a dia; os grupos são uma boa forma de se comunicar com pessoas específicas,5
66241,Adorei. Perfeito ??,5
78167,Versao desatualizada. Sem acesso!,1
55822,Ótimo,5
63659,Messenger. Muito Bom,5
68545,Pena. Não consigo contratar empréstimo fica só em tela branca e muito menos consigo Autorizar recebimento de mensagens via sms tela branca também fora que o Internet banking da caixa vive fora do ar.,2
55477,Otimo. Ñ vivo sem meu insta,5
60232,Muito bom,5
56606,Muito bom!,5
77925,Péssimo. Pede PRA ATUALIZAR O APLICATIVO; MAS JÁ ESTOU COM A ÚLTIMA VERSAO. NÃO CONSIGO ACESSAR A CONTA.,1
64594,Legal. Mn muito foda,5
80372,Bom. Nunca tive problema em utilizar o serviço sempre me ajudou no que precisei parabéns,4
58105,Perfeito. Uns dos melhores apps,5
71332,A bosta,1
63279,N tem nenhum melhor ate o momento,5
65657,Adorei,5
54312,Essa atualização vive dando erro no meu motog primeira geração,2
52776,Tá sempre a bloquear;,2
51478,Detesto. Só instalei pra falar c gente que não tem wpp,1
57628,Eu gosto de mais desse App,5
67789,Bem ruim; lento e trava muito! Só  uso para visualizar as mensagens que recebo no fb mesmo!,1
57112,Muito bom. Muito bom,5
57345,Amoooooo,5
63331,não to conseguinto atualizar o meu??,1
52674,Facebook. Muito bom,5
52218,Péssimo!!!!!!,1
70421,Ocorreu um erro na obtenção dos parametros,1
63628,Regular. esta muito passado para baixalo novamente,3
51649,Não esta funcionando; já atualizei. Exclui ; instalei e nada. Não funfa,1
77207,Adorei. Sempre faço transaçoes com exito.,5
64219,Ruim. Vc e obrigado a baixar pra ver as mensagens do face,2
71831,Porcaria. Não consigo entrar na minha hã conta .pede pra entra de um computador ai quadro vou mim cadastrar da erro.. Aplicativo bosta,1
53157,Bom. Muito Booooom,5
68794,Péssimo!. Não funciona nada,1
51423,adorei. Todos os dias vejo as pessoas que gostaria de ver muito Ótimo,5
50171,Show. Otimo,5
60152,Amooooo. Amei,5
58972,Excelente!!!!!!!. Adoro esse aplicativo ???,5
58362,O melhor App de imagem para mim. Não há o que reclamar; só acho deveriam haver mais filtros. No mais; funciona muito bem e responde rapidamente aos comandos.,5
50198,PORRA!. PORRA RUIM DO CARALHO; TODA HORA MEU FACEBOOK SOME E NÃO VOLTA JÁ FIZ MAIS DE 5 CONTAS E SEMPRE ME BLOQUEIAM SEM UM POR QUÊ!  VOCÊS SÃO MUITO LIXOS! ESSA MERDA É HORRIVEL! VÃO SE FODER SEUS BOSTAS!,1
71514,Amei,5
70108,Porcaria; nao da pra acessar nada. Aff perca de tempo,1
55920,Rede social. Excelente aplicativo.,5
65548,Bom.. Porém ; ele trava muita ; por isso ; 4 estrelas.,4
52153,Lixo. Cândo eu entro fica travando,1
58923,Instagram. Adorei,5
68584,Nao presta sempre indisponivel. Nao vale a Pena nao estalem,1
78462,Nao esta funcionando!. ' Para acessar sua conta baixe o Bradesco; o Exclusive ou o Prime na loja de aplicativos e aproveite as vantagens de ter seu banco sempre à mão.' E essa mensagens que aparece toda vez que vou entra na conta ; tentei baixa que sup;,1
61590,Muitoooo. Boooommmm,5
62220,Excelente. o ótimo,5
67857,Amei,5
68644,Muito bom esse apps,5
50190,Muito primo adorei com certeza dou cinco estrela. Otimo,5
51945,Que treta. Esta sempre a travar,2
80837,Bom!!. O APP é bom mas o banco;,4
70273,Acesso. O APP e cheio de erros; você quer algo que realmente facilite sua vida não que complique; plataforma ultrapassada; Com erros; E muito engessada; Contrate uma empresa que realmente tenha compromisso e seriedade!!,1
51508,Odiei esa meleca demora para careca Não abaixe gente. Odiei,1
79590,Bom,4
58192,Muito bom;.. Ótimo aplicativo.,5
50851,Gostei. E legal da pra ver fotos,4
77385,Umabosta,1
60399,Adorei. Um aplicativo muito util e perfeito;?????,5
55038,Otimo. Legal Ótimo daora,5
64942,Rapido e eficaz. Adorei o aplicativo????,5
55148,Curti. Interação q diverte e passa o tempo!!,4
53688,Até que em fim. Muito bom :-D,5
58057,Bom. Bom,4
80546,PESSÍMO. Uso S4 mini; a cada clique que dou para 'continuar' uma simples operação; por exemplo; uma recarga de celular; é uma oração pra ele não dá erro e pedir pra re-logar; ÓDIO! Sem citar pra pagar uma conta com o 'leitor' NUNCA lê nada;,1
79018,Muito ruim. Faz mais de 2 semanas que não consigo fazer nada pelo aplicativo. E não encontro suporte nenhum para isso.,1
72068,Caixa. Sou caixa e amo,5
66193,Messenger. Eu gostei;uso sempre ;!!!,4
57375,Ótimo. Melhor app; sem dúvida,5
58868,MuitoBom. BomDeMais,5
76541,Nota 9;9,5
53350,Amo,5
71256,Muito ruim. O app não funciona,1
65711,Só uso pq sou obrigado fica saindo Td hora no meu moto g,2
78758,Não gostei. Antes do App eu usava normalmente minha conta agora não funciona mais ??,1
64682,AFF até que e bom só que demora muito pra instalar ??????,4
70902,Uma bosta,1
52018,Lixoo. Não quer entra essa bosta,1
69781,trava. todo mundo reclamaram.,2
65042,Legalzinho apesar q nunca usei. Bem ñ  irei comentar  muito apenas o suficiente: cheio de letras; colorido;.. sem graça;.. mas enfim ;;;..gosto,4
58528,Ótimo,5
70679,Otimo. Pra quem ta com dificuldade VC tem q acessar o site da caixa através de um computador e cadastrar-se no internet banking pra depois fazer uma assinatura digital ai sim vc6 poderão utilizar ele corretamente,5
63742,Bom. Lagal,4
80008,Acesso. Arretado. Só falta sacar dinheiro. Muito bom.,5
64504,Super bom. Esse e melhor aplicativo q eu ja vi e otimo muito bom,5
79467,Eu achei. Bom e funciona so falto fazer saque,4
79704,Gostei muito,5
69612,Não consegui cadastrar usuário. Desisto da Cef,1
61560,Bom,4
54236,Lg90. Está dando erro na atualização e nao abre o aplicativo??,1
67640,Bosta. Bosta n baixei e uma merda ????,1
55151,Melhor aplicativo para fotos já feito. Sem problemas; funciona super bem.,5
54013,Otimo. Estou querendo esperemtar mais está difícil!,5
66251,Fui obrigado a baixar esta porcaria para poder mandar msg no face,1
53384,Muito Bom!!!,5
54090,Ótimo. Perfeito no meu Xperia z3. Chupaa!!!,5
57329,top;agora eu sei onde guarda minhas fotinhas,5
54498,App Ótimo. Gostei!,5
77667,Recomendo. É muito bom mas ainda não atualizou para depositar cheque,4
66020,Ruim. Ocupa muito espaço,2
68767,Muito bom!. Me ajuda muito!,5
70286,Não funciona. So nao dou zero; porque não tenho opção. Péssimo.,1
68539,Não está funcionando,1
54704,Melhor de bom. Pra quem adora tirar fotos; ai esse é um APP bom demais.,5
77973,Não funciona mais. Funcionava mais agora parou,1
70413,Muito aquém. O app tem uma usabilidade confusa. Comandos de voltar do aparelho fazem o aplicativo desconectar e vc tem que fazer login denovo. Precisa de um layout melhor e usabilidade reformulada.,2
68302,Porcaria. Vamos melhorar aí viu.,1
69352,Ta dando erro na parte que visualiza os cartões de crédito. Ajeitem isso!,2
80727,Normal,3
52634,Ameiii. Muito bom pra quem cola no fece,5
56734,Perfeito. Amo!! Meu nome é @pipoca_doce2003; e estou a tentar chegar aos 250 seguidores!! Help me!!,5
51500,Top,5
61153,Ameii. Tudo de bomm??,5
77616,Bonzinho. Acho que deveria ter o saldo da conta e o valor da fatura do cartão de crédito na tela inicial,4
68144,Eu fernando. Adorei muito bom mesm,5
60746,Louco. Amei melhor app q forao enventar nessr mundo,5
63344,Ótima. Muito bom #omelhor,5
55488,Otimo. Sem instagran não vivo ????,5
76908,Ótimo funciona perfeito ; desde que cadastrado na agência,5
64614,Vlw. Muito bom só trava um pouco,5
53387,ShaAaaaaaa incrivel. God lak tar eu adorei,5
62474,Amei *-*. Amei ;Amei; Amei,5
71391,Uma bosta! Não funciona essa merda,1
52835,Não gostei. Piorou só tranca o tempo td uma merda????,1
58833,school. gostei muito bom,5
58954,Muito show. Muito bom perco  o tempo aqui,5
50692,Última atualização péssima. Trava; não abre a foto na timeline. Está  horrível,1
57763,Bom demais,5
80728,Esta dando erro faz mais de uma semana,1
69001,Ruim.. Anda falhando muito. Desinstalei.,2
54844,Adoreiii. ..,5
71948,Bom,4
79106,Uma merda. E não funciona com conta salário!,1
52917,Gasta muito mb,2
79598,Nota 10 parabens;,5
70276,pessimo!!!. acesso a conta td certo. faco pg visualizo saldo e extrato ok. mas na hora de mudar pra conta poupanca nao muda. vive dando erro.. o aplicativo caixa parou;,1
63715,Da hora amei,5
63686,Show. Muito Bom,5
62265,Porque esse lixo não tá entrando mais? Aparece uma mensagem que o whatsapp está indisponível no momento e para tentar daqui 5 minutos.,1
59906,Whattsapp é otimo qdo funciona;ignoro pq me aparece uma advertência dizendo k o espaço é insuficiente. Por quê'?,5
61433,Legal. Gostei mt !!,5
71198,Não funciona no meu moto g.. Vou fazer a simulação e não aparece nada fica só carregando; Aff,1
57121,Amei. Muito bomm,5
62490,Bom. Viciante,5
69214,Sempre indisponível,1
77695,Não Acessa. Já tem uns dias que não acessa;  tá um lixo.,1
80636,Muito bom. Obg por ter esse app; facilita as nossas vidas;,5
65508,Bem mais ou menos. Demora pra baixar e só estou baixando pq é obrigado a ter,3
70359,melhora aí. Nao consigo acessar ; dá erro nos parâmetros e quando entra da erro na página. Socorro!,1
63772,E bom demais,5
56761,Gosto muito,5
78091,Ruim. No começo era bom; mas depois ficou uma merda,1
78667,Falta foco no cod barras. Alem da falta de foco no codigo de barras;  e muito comun o site do bankline ficar fora do ar;ja tem algun tempo que nao tem uma repaginada no app,2
51927,As vezes melhora; as vezes piora ????. Não baixa mais as fotos compartilhadas do Instagram! ????????????????,3
62434,Muito bom. Bom demais,5
68701,Odiei. Só trava não baixem essa bosta,1
57247,Ótimo,5
54556,O que acho desse app?!. Acho um app muito legal pq vc pode compartilar os momentos da sua vida e ainda pode conversar pelo directir então eu digo:baixem nao vao se arrepender muito top;,5
71120,Péssimo. Não entra e fica pedindo usuários. Pocaria,1
51162,Mais ou menos. .,3
68279,Muito ruim. Só da usuário inválido nessa poha ; não instalem muito ruim,1
66273,-_-. Não é uma opção baixá-lo; sem ele é impossível usar o bate-papo do facebook,2
64242,Otimo,5
54350,Facebook. Ele e muito legal,5
71306,Uma porcaria brasileira. Ja que vai gastar tempo; porque é que não faz bem feito.,1
71696,Otimo. Muitas pessoas não sabem usar ;primeiro criem um internet banking pelo computador depois entrem pelo celular!,5
56846,#Bom. Estou amando,5
55500,Gostei! !! O quanto?. DêChuvê;.. MUITO!!!,5
64650,Bom de mais. Adorei,5
60361,Muito ok. Kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk,5
53320,Estraga a vida de muitas pessoas,2
68750,Não dar pra vê nada ;ta horrível,1
59535,Adorei. Muito utilizar só que ocupa espaço de mais,5
69532,Nao presta. Não se consegue fazer NADA.,1
67679,Bosta. N deixa eu ler as conversas pelo facebook,1
80841,Muito bm. Faz tudo trans. Pagamentos de tributos etc.,5
66845,N gotei,2
59038,Excelente!. Eu gostei da forma em que é fácil usar este app,5
68068,Um lixo;Não abre;Não funciona ;. Não Consigo acessar minha conta. ..Não abre;Não sai da tela de solicitação de usuário;horrível;Não recomendado,1
61347,Adorei. Melhor app,5
57860,Vídeos curtos :'(. 15s é pouco ??,2
69259,Caixa. E muito bom eu recomendo,5
53075,Trava muitoooooo;demora horrores pra carregar fotos;vídeos então nem se fala;esqueça.,1
67934,ruim demais. A cada atualização é uma função inútil que adicionam pra deixar o app ainda mais pesado..,1
58680,Gosto demais,5
53539,Bom,4
62152,Muito bom. Bem útil,5
65979,Trava muito! :(,2
60071,Adorei mto,5
78806,Horrível n consigo nem cadastrar minha conta. Só ficaca dizendo para preencher tds os campos sendo q estão tds devidamente preenchido.,1
